DATAFLOW,LAST UPDATE,freq,unit,lev_know,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,IE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,LU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,LV,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,LV,2016,2.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,NO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,NO,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,NO,2016,2.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,PL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,PL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,PT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,RO,2007,1.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,SE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,SK,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,TR,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,UK,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,AL,2016,41.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,AT,2007,40.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,AT,2011,37.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,AT,2016,48.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BA,2016,26.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BE,2007,28.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BE,2011,31.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BE,2016,32.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BG,2007,17.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BG,2011,29.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,BG,2016,36.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CH,2011,24.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CH,2016,25.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CY,2007,50.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CY,2011,64.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CY,2016,59.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CZ,2007,20.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CZ,2011,31.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,CZ,2016,21.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,DE,2007,38.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,DE,2011,22.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,DE,2016,28.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,DK,2011,47.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,DK,2016,55.0,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EA19,2007,31.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EA19,2011,25.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EA19,2016,28.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EE,2007,35.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EE,2011,31.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EE,2016,43.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EL,2007,26.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EL,2011,32.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EL,2016,47.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,ES,2007,23.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,ES,2011,24.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,ES,2016,27.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU27_2020,2007,29.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU27_2020,2011,27.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU27_2020,2016,29.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU28,2007,26.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU28,2011,27.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,EU28,2016,29.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FI,2007,32.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FI,2011,45.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FI,2016,46.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FR,2007,15.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FR,2011,17.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,FR,2016,19.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,HR,2007,28.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,HR,2016,35.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,HU,2007,27.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,HU,2011,30.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,HU,2016,39.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,IE,2016,31.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,IT,2011,14.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,IT,2016,13.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LT,2007,44.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LT,2011,48.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LT,2016,44.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LU,2011,70.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LU,2016,69.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LV,2007,51.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LV,2011,50.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,LV,2016,38.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,MK,2016,37.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,MT,2011,81.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,MT,2016,87.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,NL,2011,43.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,NL,2016,37.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,NO,2007,55.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,NO,2011,62.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,NO,2016,54.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PL,2007,14.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PL,2011,25.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PL,2016,30.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PT,2007,29.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PT,2011,31.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,PT,2016,30.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,RO,2007,26.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,RO,2016,21.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,RS,2011,34.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,RS,2016,33.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SE,2007,51.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SE,2011,58.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SE,2016,64.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SI,2007,51.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SI,2011,51.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SI,2016,49.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SK,2007,47.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SK,2011,37.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,SK,2016,36.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,TR,2007,5.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,TR,2011,21.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,TR,2016,15.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,UK,2007,11.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC1-3,UK,2016,23.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,AL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,AT,2007,20.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,AT,2011,15.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,AT,2016,21.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BA,2016,11.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BE,2007,24.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BE,2011,15.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BE,2016,21.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BG,2007,7.7,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BG,2011,11.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,BG,2016,12.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CH,2011,14.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CH,2016,11.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CY,2007,25.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CY,2011,37.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CY,2016,26.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CZ,2007,9.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CZ,2011,11.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,CZ,2016,5.8,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,DE,2007,30.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,DE,2011,11.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,DE,2016,13.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,DK,2011,26.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,DK,2016,42.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EA19,2007,20.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EA19,2011,13.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EA19,2016,14.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EE,2007,20.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EE,2011,21.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EE,2016,20.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EL,2007,14.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EL,2011,12.6,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EL,2016,24.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,ES,2007,13.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,ES,2011,14.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,ES,2016,16.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU27_2020,2007,18.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU27_2020,2011,14.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU27_2020,2016,15.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU28,2007,16.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU28,2011,14.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,EU28,2016,16.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FI,2007,13.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FI,2011,17.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FI,2016,19.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FR,2007,4.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FR,2011,8.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,FR,2016,8.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,HR,2007,17.9,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,HR,2016,19.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,HU,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,HU,2011,21.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,HU,2016,12.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,IE,2016,23.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,IT,2011,6.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,IT,2016,7.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LT,2007,36.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LT,2011,37.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LT,2016,32.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LU,2011,58.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LU,2016,58.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LV,2007,46.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LV,2011,42.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,LV,2016,28.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,MK,2016,23.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,MT,2011,56.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,MT,2016,56.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,NL,2011,31.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,NL,2016,20.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,NO,2007,29.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,NO,2011,35.2,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,NO,2016,35.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PL,2007,5.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PL,2011,9.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PL,2016,13.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PT,2007,13.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PT,2011,19.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,PT,2016,15.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,RO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,RO,2016,8.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,RS,2011,13.9,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,RS,2016,13.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SE,2007,24.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SE,2011,34.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SE,2016,45.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SI,2007,27.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SI,2011,24.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SI,2016,28.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SK,2007,44.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SK,2011,27.5,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,SK,2016,27.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,TR,2011,5.6,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,TR,2016,6.6,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,UK,2007,8.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC4_5,UK,2016,26.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,AL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,AT,2007,7.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,AT,2011,7.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,AT,2016,9.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BA,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BE,2007,14.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BE,2011,18.8,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BE,2016,15.7,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BG,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,BG,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CH,2011,4.0,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CH,2016,6.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CY,2007,8.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CY,2011,18.4,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CY,2016,16.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CZ,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CZ,2011,8.1,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,CZ,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,DE,2007,16.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,DE,2011,5.2,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,DE,2016,7.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,DK,2011,14.9,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,PROF,OC6-8,DK,2016,24.2,u
