"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",198.354,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",187.573,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",220.512,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",157.727,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",156.485,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",154.424,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",178.335,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",141.664,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",159.17,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",191.494,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",106.805,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",147.864,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",191.752,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",190.26,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",172.791,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",186.246,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",209.067,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",197.871,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",1544.831,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",1558.946,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",1493.61,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",1538.956,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",1587.812,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",1554.674,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",1532.819,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",1566.912,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",1534.034,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",1584.932,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",1403.387,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",1344.705,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",1445.892,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",1440.516,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",1382.436,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",1445.793,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",1523.426,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",1340.519,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",1421.065,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",1505.225,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",1516.361,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",1520.171,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",1535.952,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",1549.064,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",1488.518,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",725.942,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",720.665,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",715.624,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",735.209,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",732.269,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",711.858,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",712.511,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",700.38,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",716.343,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",718.197,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",647.472,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",610.24,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",674.553,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",658.656,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",646.441,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",667.416,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",658.361,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",671.28,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",662.897,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",664.161,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",671.324,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",659.369,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",670.161,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",662.028,,
"IT","Italia","2","femmine","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",641.886,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",329.622,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",337.056,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",323.807,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",325.562,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",332.064,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",352.747,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",338.753,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",355.48,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",352,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",364.753,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",339.555,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",355.44,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",340.642,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",342.731,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",319.409,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",335.939,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",347.99,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",306.329,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",316.26,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",346.915,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",374.25,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",340.011,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",347.521,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",360.085,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",344.344,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",1057.076,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",1064.066,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",1032.031,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",1064.738,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",1067.47,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",1061.337,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",1057.821,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",1064.774,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",1066.244,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",1056.508,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",988.656,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",932.915,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",1026.679,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",991.092,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",1003.939,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",1034.396,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",1044.016,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",1006.921,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",1025.763,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",1046.799,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",1058.1,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",1048.124,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",1057.304,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",1054.678,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",1015.96,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",487.755,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",494.88,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",461.579,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",474.218,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",520.342,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",493.337,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",474.997,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",502.138,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",467.79,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",528.424,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",414.731,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",411.79,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",419.214,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",449.424,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",378.497,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",411.397,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",479.41,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",333.598,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",395.302,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",458.426,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",458.262,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",472.047,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",478.649,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",494.386,,
"IT","Italia","9","totale","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",472.558,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018","2018",331.135,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q2","T2-2018",343.402,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q1","T1-2018",316.407,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q4","T4-2018",329.53,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2018-Q3","T3-2018",335.201,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019","2019",349.479,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q1","T1-2019",345.311,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q2","T2-2019",364.394,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q4","T4-2019",349.901,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2019-Q3","T3-2019",338.31,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020","2020",341.184,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q2","T2-2020",322.675,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q1","T1-2020",352.126,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q3","T3-2020",332.437,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2020-Q4","T4-2020",357.498,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021","2021",366.98,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022","2022",385.656,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q1","T1-2021",335.641,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q2","T2-2021",362.866,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q3","T3-2021",382.638,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2021-Q4","T4-2021",386.775,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q1","T1-2022",388.755,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q2","T2-2022",387.142,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q3","T3-2022",392.651,,
"IT","Italia","1","maschi","Y15-89","15-89 anni","99","totale","FRG","straniero-a","2022-Q4","T4-2022",374.074,,
