DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2013,26.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2014,28.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2015,28.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2016,24.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2017,22.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2018,26.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2019,24.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2020,23.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2021,25.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE24,2022,32.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2013,43.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2014,39.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2015,40.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2016,43.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2017,40.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2018,39.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2019,34.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2020,33.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2021,37.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE25,2022,34.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2013,42.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2014,42.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2015,39.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2016,37.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2017,36.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2018,36.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2019,38.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2020,34.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2021,31.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE3,2022,31.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2013,23.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2014,21.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2015,15.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2016,20.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2017,16.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2018,16.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2019,19.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2020,17.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2021,14.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE31,2022,15.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2013,46.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2014,46.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2015,43.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2016,41.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2017,40.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2018,39.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2019,41.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2020,41.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2021,38.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE32,2022,35.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2013,44.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2014,48.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2015,45.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2016,42.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2017,44.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2018,44.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2019,44.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2020,34.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2021,33.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE33,2022,34.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2013,40.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2014,37.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2015,36.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2016,35.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2017,30.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2018,31.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2019,32.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2020,30.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2021,26.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE34,2022,27.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2013,37.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2014,32.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2015,30.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2016,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2017,26.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2018,24.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2019,33.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2020,28.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2021,26.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BE35,2022,24.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG3,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG31,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG32,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG33,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG34,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG4,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG41,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2013,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2014,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2015,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2016,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2017,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2018,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2019,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2020,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2021,,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,BG42,2022,,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2013,28.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2014,26.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2015,27.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2016,26.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2017,26.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2018,25.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2019,24.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2020,23.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2021,26.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH,2022,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2013,28.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2014,26.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2015,27.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2016,26.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2017,26.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2018,25.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2019,24.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2020,23.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2021,26.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH0,2022,29.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2013,30.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2014,28.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2015,29.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2016,29.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2017,28.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2018,27.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2019,26.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2020,26.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2021,29.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH01,2022,32.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH02,2013,31.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH02,2014,28.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH02,2015,28.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED0-2,FOR,Y15-64,CH02,2016,30.1,
