"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",90.18,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",97.522,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",106.388,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",112.562,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",109.656,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",112.925,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",115.072,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",623.537,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",637.837,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",592.14,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",612.608,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",651.563,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",643.278,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",628.596,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",668.177,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",630.118,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",646.222,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",598.188,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",577.98,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",616.916,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",603.525,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",594.332,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",619.207,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",673.572,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",562.434,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",610.304,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",649.312,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",654.777,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",688.011,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",679.545,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",677.97,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",648.761,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",195.352,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",200.444,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",185.846,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",191.14,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",203.98,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",199.538,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",191.712,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",198.354,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",187.573,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",220.512,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",157.727,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",156.485,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",154.424,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",178.335,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",141.664,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",159.17,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",191.494,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",106.805,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",147.864,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",191.752,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",190.26,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",172.791,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",186.246,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",209.067,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",197.871,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",1544.831,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",1558.946,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",1493.61,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",1538.956,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",1587.812,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",1554.674,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",1532.819,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",1566.912,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",1534.034,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",1584.932,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",1403.387,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",1344.705,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",1445.892,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",1440.516,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",1382.436,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",1445.793,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",1523.426,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",1340.519,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",1421.065,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",1505.225,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",1516.361,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",1520.171,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",1535.952,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",1549.064,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",1488.518,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",725.942,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",720.665,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",715.624,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",735.209,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",732.269,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",711.858,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",712.511,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",700.38,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",716.343,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",718.197,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",647.472,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",610.24,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",674.553,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",658.656,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",646.441,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",667.416,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",658.361,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",671.28,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",662.897,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",664.161,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",671.324,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",659.369,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",670.161,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",662.028,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",641.886,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",329.622,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",337.056,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",323.807,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",325.562,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",332.064,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",352.747,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",338.753,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",355.48,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",352,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",364.753,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",339.555,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",355.44,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",340.642,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",342.731,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",319.409,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",335.939,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",347.99,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",306.329,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",316.26,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",346.915,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",374.25,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",340.011,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",347.521,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",360.085,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",344.344,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",1057.076,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",1064.066,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",1032.031,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",1064.738,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",1067.47,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",1061.337,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",1057.821,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",1064.774,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",1066.244,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",1056.508,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",988.656,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",932.915,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",1026.679,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",991.092,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",1003.939,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",1034.396,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",1044.016,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",1006.921,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",1025.763,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",1046.799,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",1058.1,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",1048.124,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",1057.304,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",1054.678,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",1015.96,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",487.755,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",494.88,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",461.579,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",474.218,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",520.342,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",493.337,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",474.997,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",502.138,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",467.79,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",528.424,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",414.731,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",411.79,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",419.214,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",449.424,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",378.497,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",411.397,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",479.41,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",333.598,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",395.302,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",458.426,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",458.262,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",472.047,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",478.649,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",494.386,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",472.558,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",331.135,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",343.402,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",316.407,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",329.53,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",335.201,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",349.479,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",345.311,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",364.394,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",349.901,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",338.31,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",341.184,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",322.675,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",352.126,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",332.437,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",357.498,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",366.98,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",385.656,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",335.641,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",362.866,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",382.638,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",386.775,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",388.755,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",387.142,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",392.651,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",374.074,,
