"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","ATECO_2007","NACE 2007","POSIZPROF","Professional status","TIME","Select time","Value","Flag Codes","Flags"
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018-Q3","Q3-2018",17.825,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019","2019",19.043,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q1","Q1-2019",19.632,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q2","Q2-2019",21.804,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q4","Q4-2019",15.634,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q3","Q3-2019",19.102,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020","2020",15.934,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q2","Q2-2020",17.857,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q1","Q1-2020",18.699,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q3","Q3-2020",10.954,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q4","Q4-2020",16.227,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021","2021",18.394,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022","2022",24.511,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q1","Q1-2021",16.288,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q2","Q2-2021",15.417,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q3","Q3-2021",14.813,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q4","Q4-2021",27.057,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q1","Q1-2022",26.551,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q2","Q2-2022",19.551,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q3","Q3-2022",25.802,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q4","Q4-2022",26.139,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018","2018",30.757,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018-Q2","Q2-2018",36.653,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018-Q1","Q1-2018",27.749,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018-Q4","Q4-2018",27.573,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2018-Q3","Q3-2018",31.052,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019","2019",32.222,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q1","Q1-2019",26.432,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q2","Q2-2019",33.638,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q4","Q4-2019",32.467,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2019-Q3","Q3-2019",36.349,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020","2020",28.804,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q2","Q2-2020",30.658,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q1","Q1-2020",28.088,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q3","Q3-2020",26.725,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2020-Q4","Q4-2020",29.746,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021","2021",28.258,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022","2022",26.375,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q1","Q1-2021",27.509,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q2","Q2-2021",29.896,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q3","Q3-2021",25.674,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2021-Q4","Q4-2021",29.955,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q1","Q1-2022",28.994,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q2","Q2-2022",25.371,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q3","Q3-2022",25.142,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0025","other services activity (j to u)","2","self-employed","2022-Q4","Q4-2022",25.995,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2018","2018",190.578,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2018-Q2","Q2-2018",184.404,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2018-Q1","Q1-2018",184.993,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2018-Q4","Q4-2018",193.295,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2018-Q3","Q3-2018",199.621,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2019","2019",196.005,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2019-Q1","Q1-2019",190.176,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2019-Q2","Q2-2019",191.171,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2019-Q4","Q4-2019",202.36,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2019-Q3","Q3-2019",200.312,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2020","2020",174.348,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2020-Q2","Q2-2020",155.79,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2020-Q1","Q1-2020",165.515,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2020-Q3","Q3-2020",189.332,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2020-Q4","Q4-2020",186.755,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2021","2021",169.661,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2022","2022",162.629,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2021-Q1","Q1-2021",171.134,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2021-Q2","Q2-2021",162.273,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2021-Q3","Q3-2021",181.415,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2021-Q4","Q4-2021",163.821,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2022-Q1","Q1-2022",159.622,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2022-Q2","Q2-2022",157.648,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2022-Q3","Q3-2022",177.774,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","1","employees","2022-Q4","Q4-2022",155.473,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018","2018",400.664,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q2","Q2-2018",412.836,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q1","Q1-2018",396.082,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q4","Q4-2018",387.626,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q3","Q3-2018",406.114,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019","2019",429.001,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q1","Q1-2019",419.484,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q2","Q2-2019",443.607,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q4","Q4-2019",417.679,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q3","Q3-2019",435.234,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020","2020",402.251,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q2","Q2-2020",418.734,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q1","Q1-2020",402.12,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q3","Q3-2020",407.49,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q4","Q4-2020",380.661,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021","2021",404.118,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022","2022",431.47,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q1","Q1-2021",362.768,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q2","Q2-2021",383.718,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q3","Q3-2021",421.859,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q4","Q4-2021",448.128,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q1","Q1-2022",422.367,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q2","Q2-2022",427.698,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q3","Q3-2022",442.703,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q4","Q4-2022",433.11,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2018","2018",9.909,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2018-Q2","Q2-2018",11.756,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2018-Q1","Q1-2018",10.572,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2018-Q4","Q4-2018",10.314,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2018-Q3","Q3-2018",6.993,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2019","2019",9.362,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2019-Q1","Q1-2019",10.805,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2019-Q2","Q2-2019",7.32,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2019-Q4","Q4-2019",9.896,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2019-Q3","Q3-2019",9.426,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2020","2020",13.008,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2020-Q2","Q2-2020",12.73,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2020-Q1","Q1-2020",12.933,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2020-Q3","Q3-2020",12.446,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2020-Q4","Q4-2020",13.923,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2021","2021",13.385,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2022","2022",12.316,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2021-Q1","Q1-2021",11.193,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2021-Q2","Q2-2021",15.995,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2021-Q3","Q3-2021",11.348,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2021-Q4","Q4-2021",15.005,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2022-Q1","Q1-2022",13.086,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2022-Q2","Q2-2022",12.692,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2022-Q3","Q3-2022",12.582,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","2","self-employed","2022-Q4","Q4-2022",10.902,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018","2018",167.212,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q2","Q2-2018",169.402,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q1","Q1-2018",159.867,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q4","Q4-2018",171.476,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q3","Q3-2018",168.105,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019","2019",176.821,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q1","Q1-2019",182.998,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q2","Q2-2019",178.089,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q4","Q4-2019",171.511,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q3","Q3-2019",174.687,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020","2020",156.378,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q2","Q2-2020",167.499,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q1","Q1-2020",163.876,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q3","Q3-2020",157.363,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q4","Q4-2020",136.775,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021","2021",149.173,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022","2022",164.198,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q1","Q1-2021",135.658,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q2","Q2-2021",139.541,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q3","Q3-2021",152.536,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2021-Q4","Q4-2021",168.956,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q1","Q1-2022",166.286,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q2","Q2-2022",160.847,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q3","Q3-2022",162.072,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2022-Q4","Q4-2022",167.587,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018","2018",141.937,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q2","Q2-2018",148.764,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q1","Q1-2018",142.977,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q4","Q4-2018",129.409,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2018-Q3","Q3-2018",146.598,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019","2019",149.743,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q1","Q1-2019",145.871,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q2","Q2-2019",150.865,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q4","Q4-2019",148.723,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2019-Q3","Q3-2019",153.512,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020","2020",149.455,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q2","Q2-2020",147.935,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0020","TOTAL INDUSTRY EXCLUDING CONSTRUCTION (b to e)","1","employees","2020-Q1","Q1-2020",144.713,,
