DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2014,10218,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2015,14949,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2016,14862,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2017,20249,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2018,20415,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2019,26379,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2020,24499,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2021,38188,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2012,155613,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2013,138923,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2014,123916,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2015,115485,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2016,119560,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2017,146315,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2018,141289,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2019,161286,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2020,114469,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,RO,2021,149513,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2012,20462,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2013,20484,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2014,20866,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2015,20372,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2016,20019,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2017,19513,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2018,18171,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2019,17570,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2020,16729,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SE,2021,16005,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2012,2741,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2013,2250,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2014,2535,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2015,2755,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2016,2863,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2017,3288,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2018,4354,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2019,3759,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2020,11360,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SI,2021,3962,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2012,2479,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2013,2674,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2014,2939,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2015,3223,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2016,4076,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2017,4277,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2018,4384,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2019,4530,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2020,3941,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,SK,2021,3731,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2012,80196,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2013,76136,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2014,81251,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2015,83624,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2016,74210,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2017,80853,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2018,76942,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,UK,2019,77514,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2013,32241,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2014,39425,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2015,86469,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2016,54472,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2017,37373,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2018,30553,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,AT,2019,30951,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2013,41443,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2014,41626,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2015,65808,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2016,46502,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2017,48333,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2018,54911,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BE,2019,61064,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2013,11984,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2014,15268,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2015,12850,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2016,10610,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2017,11817,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2018,12287,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,BG,2019,13107,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2013,37247,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2014,35713,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2015,37382,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2016,37585,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2017,36991,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2018,38144,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CH,2019,37572,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2013,4842,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2014,4022,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2015,5922,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2016,6480,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2017,8035,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2018,10700,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CY,2019,13584,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2013,10780,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2014,9386,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2015,10619,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2016,29902,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2017,30725,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2018,43544,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,CZ,2019,67731,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2013,252122,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2014,372408,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2015,998260,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2016,507034,b
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2017,391498,be
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2018,370354,be
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DE,2019,380441,be
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2013,19624,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2014,24482,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2015,32256,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2016,28559,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2017,23054,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2018,20125,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,DK,2019,18497,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2013,1490,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2014,1155,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2015,3656,b
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2016,4182,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2017,4500,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2018,5460,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EE,2019,6492,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2013,16313,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2014,13539,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2015,17492,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2016,69497,b
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2017,63324,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2018,70564,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,EL,2019,81602,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2013,157823,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2014,164369,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2015,183675,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2016,235632,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2017,314238,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2018,414292,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,ES,2019,513850,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2013,13183,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2014,13568,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2015,13108,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2016,19638,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2017,16480,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2018,15091,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FI,2019,17438,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2013,127360,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2014,130394,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2015,148686,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2016,157823,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2017,167257,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2018,176766,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,FR,2019,180252,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2013,3440,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2014,3470,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2015,3024,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2016,4035,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2017,5449,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2018,15157,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HR,2019,25324,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2013,10802,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2014,15451,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2015,15221,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2016,13261,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2017,25260,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2018,38160,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,HU,2019,44208,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2013,18344,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2014,20263,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2015,22524,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2016,27161,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2017,22657,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2018,32839,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IE,2019,30140,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IS,2013,828,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NEU28_FOR,REACH,TOTAL,NR,T,IS,2014,551,
